AuthorID,Author,Date,Content,Attachments,Reactions
"624685602692005939","travisrogers#2611","2021-12-11","Very cool. Yea, the RAW brand will definitely carry a lot of weight!","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-11","Hey, that's awesome idea! Only photos, no words! It sometimes can become fun and exciting when people start responding each other with images and a story is being built. We once did it spontaneously on twitter with @paultaitco, also Roman Drits has joined us. It was really interesting, you can see it here:
https://twitter.com/MMiliszkiewicz/status/1454786905950806019?s=20","","👌 (3),🔥 (2),❤️ (2)"
"693277954519728138","Lapsus#4632","2021-12-11","Exactly that! And that one is an amazing example! Hopefully this can become a signature language for RAW, we can have our channel and it can expand through twitter and many other media and platforms (including trad mail, posters in the streets, who knows what). A super interesting grammar can emerge from here.","","🔥 (2)"
"693277954519728138","Lapsus#4632","2021-12-11","And we'll own it / gift it to the world.","",""
"888030440252928041","mmiliszkiewicz#5782","2021-12-11","In my mind I see this huuge billboard - RAW DAO. JUST PHOTOS 🔥","","🔥 (2)"
"624685602692005939","travisrogers#2611","2021-12-11","Fun, I love it!","",""
"693277954519728138","Lapsus#4632","2021-12-11","RAW DAO. PHOTOGRAPHY 🔥","","🔥 (6)"
"809382179468476456","mdr#8647","2021-12-11","Maybe I think we should discourage random shilling somehow - in my opinion it doesn’t get artists anywhere, it's just self soothing I think. If we have a shilling channel people just would go shilling there and no one will be looking - it's not such a positive maybe - I can understand the urge - but it might be good to also send a message & besides there are a lot of places where you can shill, but maybe not at RAW.","",""
"693277954519728138","Lapsus#4632","2021-12-11","That's true. And shilling is the last thing we want to encourage.","","💯 (4)"
"893083908428689430","MickeySmith#2765","2021-12-11","Happy to discourage, especially here.","","💯 (2)"
"722917307600470039","Diggs#5452","2021-12-11","Got my votes in, the organizational doc looks great.","",""
"624685602692005939","travisrogers#2611","2021-12-12","The only disappointing thing about voting this way is that you don't get a sticker.. can we get an 'I voted' RAW DAO POAP? 😂","","🔥 (7)"
"872099725933965334","thebonnie#3404","2021-12-12","So do i","",""
"771756563453968405","Beanie Mcfly#2766","2021-12-12","Voted!","",""
"827362797792788520","hddamico#7928","2021-12-13","compensation for December got approved 🎉","","❤️‍🔥 (13)"
"907631638144499722","Klamt#3962","2021-12-13","Great!!","",""
"389803426877407232","lucaspon#3865","2021-12-13","cool now we can vote on the 2022 budget","",""
"389803426877407232","lucaspon#3865","2021-12-13","@everyone please review and make your comments in this proposal before we upload it to Snapshot tomorrow:
https://www.notion.so/rawdao/Budget-Proposal-2022-af4f488eed3f477b988343678346c751","","🤝 (18)"
"809382179468476456","mdr#8647","2021-12-13","Thank you will do!","",""
"392816751118909463","b_themouth#0088","2021-12-13","just left a comment there","",""
"720294715366440971","zs#3807","2021-12-13","@lucaspon can you provide some more insight into this, as far as generating revenue for the DAO;
“Revenue from projects/nft drops: not to be ignored, as a single successful NFT drop can generate ~$1mm in revenue”

Is this to suggesting we’ll be doing “RAW native” drops?","","👌 (4)"
"389803426877407232","lucaspon#3865","2021-12-13","we might, it's a possibility","","🔥 (2)"
"389803426877407232","lucaspon#3865","2021-12-13","I'm unsure about the format we'd use but we've done this a couple times this year back at FP","",""
"389803426877407232","lucaspon#3865","2021-12-13","most recently with Every Icon","",""
"720294715366440971","zs#3807","2021-12-13","I think it’s an excellent idea. Just didn’t know it was even a consideration.","",""
"389803426877407232","lucaspon#3865","2021-12-13","well a ""projects area"" is predicted inside our organizational design proposal","",""
"720294715366440971","zs#3807","2021-12-13","Got it, I thought that was any special project, events, access NFTs, photo books etc.","",""
"907631638144499722","Klamt#3962","2021-12-13","Thanks @lucaspon , @zs , @glory , @mdr and @Emir Denis for responding to my comments. I agree with you all and I'm ready to vote!","","🤝 (2)"
"834916359401898026","TJ Thorne#6446","2021-12-13","Notion is telling me I don't have access. Is there something I'm doing wrong?","https://cdn.discordapp.com/attachments/908079682824601670/920052879186886696/Screen_Shot_2021-12-13_at_12.41.28_PM.png",""
"850904907472699414","vera#4940","2021-12-13","Same here...","",""
"895672046116278322","samedixsnft#8110","2021-12-13","#❕│read-this for help ✌️","",""
"850904907472699414","vera#4940","2021-12-13","Thank you!","","✌️ (1)"
"827712645137432587","HugoFaz#1984","2021-12-13","I read the budget proposal and it’s very straightforward, great. I assume the Other Uses / Buffer line is not going to be more detailed right now? so the idea is to approve now a very large open allocation reserved for future proposals?","",""
"389803426877407232","lucaspon#3865","2021-12-13","yes! 🙂","","dealwithit (1)"
"834916359401898026","TJ Thorne#6446","2021-12-13","Thank you!!","",""
"419935721936125952","MesutNFT#9591","2021-12-13","It is clear and looking good. When I first read, I was wondering what will happen after 2022 since we plan to most of the money in the vault but later the answers I see summed it up for me, maybe these options/revenue streams can be added to the budget proposal too. Also what is the plan for the collected NFTs?  Do we keep them, sell on the secondary after some time? Sorry if this was mentioned in any of the documents that I didnt see yet!","",""
"389803426877407232","lucaspon#3865","2021-12-13","the plan for the collected NFTs is to just hold them.","",""
"389803426877407232","lucaspon#3865","2021-12-13","as they appreciate, so will our RAW tokens. We can then sell those for capital, if we'd like.","",""
"389803426877407232","lucaspon#3865","2021-12-13","by ""our"" I mean the DAO's treasury.","","💯 (1)"
"419935721936125952","MesutNFT#9591","2021-12-13","thanks for clarifying it 👍","",""
"389803426877407232","lucaspon#3865","2021-12-13","but we could sell them too. that decision will be up to the community.","","💯 (2)"
"389803426877407232","lucaspon#3865","2021-12-13","it isn't within the scope of this proposal, though","","💯 (1)"
"419935721936125952","MesutNFT#9591","2021-12-13","yeah surei I was thinking about the revenue streams, so I was wondering if selling the NFTs we bought is also part of it, but you clarified it perfectly for me, thanks","",""
"779103899637514290","quimp#3833","2021-12-13","The % for curation should be much higher imo.","",""
"779103899637514290","quimp#3833","2021-12-13","If we can raise 500+ ETH next year, then it would be great to use at least 70% of the current budget (600 ETH) on the collection. For one, it's best to be aggressive in the earliest days of NFT photography, and for two, it's easier to leverage a more significant collection for marketing later.","",""
"907631638144499722","Klamt#3962","2021-12-13","I have also suggested that in my comments in Notion. The question is, where would we take it from? I suggested from Liquidity and Buffer, but other members explained that it would be prudent to keep the funds in those pockets.","",""
"389803426877407232","lucaspon#3865","2021-12-13","if we *really* manage to invest all the curation budget quickly, we can regroup and vote on a budget increase.","","💯 (2)"
"389803426877407232","lucaspon#3865","2021-12-13","it's a possibility within the rules of this proposal.","",""
"389803426877407232","lucaspon#3865","2021-12-13","*""These budgets might be revisited and altered during the year via a Snapshot vote approved by the community""*","",""
"720294715366440971","zs#3807","2021-12-13","I think an important thing to remember is most museums and galleries are *very poor businesses*. 

Web 3 is giving us the opportunity to reimagine the entire model. Let’s not follow a broken business model that has needed public and private subsidy for hundreds of years.","","💯 (4)"
"389803426877407232","lucaspon#3865","2021-12-13","yep one of our goals is to be financially sustainable","","💯 (2)"
"779103899637514290","quimp#3833","2021-12-13","Not arguing against that. But if our mission is to build the greatest collection of photography in the world, then I don't see why we wouldn't even invest half our budget on the curation.","",""
"720294715366440971","zs#3807","2021-12-13","poco a poco my friend","",""
"389803426877407232","lucaspon#3865","2021-12-13","this budget isn't set in stone. we won't let lack of capital prevent acquisition of great work.","",""
"789668255324831746","jeffersuhn#5291","2021-12-14","@lucaspon Are you able to share any more information on the regulatory landscape around DAOs? Recall hearing warnings around DAOs operating without some sort of liability protection for its members","",""
"779103899637514290","quimp#3833","2021-12-14","I'm in a other DAO (Hashes DAO) who invested 225 ETH in a carefully selected collection and it barely took 2 months. We own a Justin Aversano, a Refik Anadol, a Botto, Nick Kuder, etc. Four were purchased through auctions.

The proposed budget is for 1 year. I don't want us to invest it quickly, but 400 ETH is not a lot given our ambitious mission.","",""
"779103899637514290","quimp#3833","2021-12-14","Unless I'm mistaken and we can do something really crazy with 400.","",""
"809382179468476456","mdr#8647","2021-12-14","I'm in UltraDAO and we are in the process of filing an LLC in Delaware for tax liability protection in general and brand protection of our Woodies PFP. The concept of DAO is unregulated and no-one exactly knows wether or not individual members are liable in what respect for actions of the DAO. Have to say don't really know much about that too - but I know UltraDAO is doing it.","","👍 (3)"
"868620933315837952","MichaMandelberg#1138","2021-12-14","If we spend it wisely it can last a long time.","","👍 (2),💯 (1)"
"814826682527645697","jennifromtheblockchain.eth#6444","2021-12-14","im in Hashes also and was on the Perm 1 team - def in favour of investing in careful curation","","❤️ (3)"
"389803426877407232","lucaspon#3865","2021-12-14","we're studying the subject in fingerprints, no discussions for RAW yet as the DAO is super young.","","👍 (2)"
"389803426877407232","lucaspon#3865","2021-12-14","the proposed budget allows for revision. we'll likely raise more funds for curation during the year. no need to fret over this","",""
"779103899637514290","quimp#3833","2021-12-14","Sounds good friends. Just wanted to understand better. Stocked as hell!","","👍 (1)"
"887164539303505971","Photospice#6564","2021-12-19","gn","https://cdn.discordapp.com/attachments/908079682824601670/921989710128250920/Screen_Shot_2021-12-18_at_8.57.06_PM.png","🌞 (3)"
"389803426877407232","lucaspon#3865","2021-12-20","I found a notion alternative for us 😎","",""
"389803426877407232","lucaspon#3865","2021-12-20","with token gated access 🤯","",""
"389803426877407232","lucaspon#3865","2021-12-20","and DAO specific pricing","",""
"389803426877407232","lucaspon#3865","2021-12-20","it's a bit different interface but we can handle the transition I think, specially given the benefits.","",""
"389803426877407232","lucaspon#3865","2021-12-20","let's try it out","",""
"389803426877407232","lucaspon#3865","2021-12-20","I'm setting it up for us rn","","👍 (3)"
"693277954519728138","Lapsus#4632","2021-12-20","Wasn't expecting this one! Even Notion could be surpassed!","",""
"389803426877407232","lucaspon#3865","2021-12-20","@here temperature check: what do we think about creating a 50-token read-only membership tier?
https://discord.com/channels/908059371718709288/908059371718709292/922635061487108107","",""
"389803426877407232","lucaspon#3865","2021-12-20","!poll [Create a 50 $RAW read-only membership tier?] Yes!, Not sure, I don't like it","",""
"616754792965865495","sesh#1244","2021-12-20","","","1️⃣ (5),2️⃣ (20),3️⃣ (13),📝 (1)"
"389803426877407232","lucaspon#3865","2021-12-20","👆 **this is non-binding, it's just a temperature check**","",""
"693277954519728138","Lapsus#4632","2021-12-20","I like it, but maybe we could raise it to 100 or 200? Or have some sort of tiered reading ladder?","","👍 (1)"
"720294715366440971","zs#3807","2021-12-20","It seems kind of weird to me, can’t put my finger on exactly why.","",""
"720294715366440971","zs#3807","2021-12-20","I think largely anything a non member would want to know will be covered by our twitter/newsletter","","👍 (2)"
"389803426877407232","lucaspon#3865","2021-12-21","I think it might be a good way to offer a ""free trial"" to those thinking about acquiring a full membership","",""
"389803426877407232","lucaspon#3865","2021-12-21","and also work as ""advertisement""; outsiders could more easily watch our internal workings","",""
"414689532420554763","alecurtu#5721","2021-12-21","We could also use the read-only membership as the tier for token gated access for IRL events....in a way that FWB has you hold tokens to go to IRL events that they hold all over... this would give the read-only holders more incentive to buy and hold those tokens.","",""
"389803426877407232","lucaspon#3865","2021-12-21","@everyone please join and try our new Notion replacement:
https://app.clarity.so/invite-link/jLcr9FgGbT","","👀 (6)"
"419935721936125952","MesutNFT#9591","2021-12-21","joined, thanks","",""
"354075032479334402","FramesFL#3512","2021-12-21","Joined","",""
"389803426877407232","lucaspon#3865","2021-12-21","pros:
-free (eventually DAO specific pricing)
-token-gated
-simpler onboarding
-we have direct access to their devs to request features and troubleshooting

cons:
-we gotta move from notion
-still no way to create private notes (in dev)
-a bit quirky and less flexible than Notion
-a bit opinionated about how you should organize","",""
"389803426877407232","lucaspon#3865","2021-12-21","please leave your feedback here","",""
"827511680962396171","onilk.eth#2390","2021-12-21","The point that sticks in my mind which goes against read-only is that we might start to get an influx of active NFT traders who are looking for alpha and just front run purchases on collections by any photographers being repeatedly discussed in RAW threads - the gallery of onlookers might not be as purely motivated as we may think - but again, just experiencing the amount of degens in every other NFT discord group - its very obvious people will go to any lengths to just get alpha so they can make a quick buck. With degens in read-only subs, we might see some sudden spikes in collection sales based on speculation -  before RAW have even made any decisions - causing us to reconsider whats said in here.

Also, privacy of DAO members - to be able to express freely amongst fully aligned and paying members feels like a safe space - being watched by 'read-only' members will make me uncomfortable personally","","💯 (7)"
"661055944536621072","Zak_Krevitt#7060","2021-12-21","100000% this is where my head is at as well ^^^ 

It's like when Nickelodeon moved their offices to universal studios and put in glass walls so the public could just gawk at them all day. It was awful. Employees lost motivation and felt scared and nothing was private. It makes everyone watch their words and actions a lot more and less progress is made. 

Also, you make a great point about front running, it seems like that would be the primary reason for wanting to see what we were doing. 
I don't think we're in a place fincacially yet where we really need to be giving out 'free trials', especially if it means loss of privacy and loss of buying power to inflated pricing.","","💯 (3)"
"419935721936125952","MesutNFT#9591","2021-12-21","great points @onilk.eth and @Zak_Krevitt I totally agree, I think we should be very careful about this.","",""
"895344114663575582","Arod#0001","2021-12-21","I think it's pretty similar to the notion. What I like about Doodles' community is the tools used for proposals. They use this one: https://www.discourse.org/.
You can see discussions going on here https://forum.doodles.app/

I like this because some proposals can have outside people commenting. Like when I was proposing some tool to their communities without being a member. Not sure how the tools work from the admin side. But it's pretty simple to follow any discussion, participate and have a history.","",""
"880784932388081724","tbab#7702","2021-12-21","like this much more at 1000 or 2000 as representative of real vested interest","",""
"914583807141744662","camhicks#6540","2021-12-21","did not know this about nickelodeon","",""
"914583807141744662","camhicks#6540","2021-12-21","@lucaspon joined thank you, hopefully zapier can link up soon","",""
"389803426877407232","lucaspon#3865","2021-12-21","but full membership is 500 😆","",""
"720294715366440971","zs#3807","2021-12-21","Yeah that was something I was thinking about yesterday too. We'll never have a tear above 500 RAW lol","",""
"720294715366440971","zs#3807","2021-12-21","for anything","",""
"880784932388081724","tbab#7702","2021-12-21","right right, briefly forgot that the buy in is way too low for this DAO","","😄 (1),🍴 (1)"
"693277954519728138","Lapsus#4632","2021-12-21","Its not 'too low'; it's like that by design.","","👍 (1)"
"389803426877407232","lucaspon#3865","2021-12-21","most ppl can't dream of spending 1ETH to gain access to a community","","💯 (4)"
"392816751118909463","b_themouth#0088","2021-12-21","Spending 1eth to enter a community that is not your field of expertise is a very difficult decision to make. If you are a photographer you can get the contacts and connections, but for someone that likes photography only, 1 eth is a substantial investment.","","💯 (1)"
"827362797792788520","hddamico#7928","2021-12-21","Sorry to change the subject here, is anyone working on the Long Term Compensation Plan?","",""
"389803426877407232","lucaspon#3865","2021-12-21","I am","","🙌 (1)"
"389803426877407232","lucaspon#3865","2021-12-21","discourse is nice but doesn't provide the ""kan-ban"" style view for work / proposals","",""
"389803426877407232","lucaspon#3865","2021-12-21","@everyone those who have tried out the app, please provide feedback! I'm thinking of ditching Notion at year-end and moving everything to Clarity.","",""
"895344114663575582","Arod#0001","2021-12-21","The kan-ban style could live together. Just an URL inside the card would be enough. The way the discussions could go inside a forum post is good. Never saw it working*(reading/adding insights)* well inside a note, card, or here in discord. Discussions may look confusing, lost, or not scalable. But, it's just an opinion. Maybe in the future make more sense.","",""
"389803426877407232","lucaspon#3865","2021-12-21","you're right, discussions do become more organized","",""
"389803426877407232","lucaspon#3865","2021-12-21","but our experience from FP is that you lose engagement from one platform to the other","",""
"389803426877407232","lucaspon#3865","2021-12-21","we'll try to do with clarity/notion + snapshot, but we can create a forum if we grow too much","","👍 (1)"
"907631638144499722","Klamt#3962","2021-12-21","I'm also working on something, I'll send it to you!","",""
"693277954519728138","Lapsus#4632","2021-12-21","Buf! Clarity is this one with links within links within links. It has been very confusing to me! Much worse than Notion in my experience. That was commented in Fingerprints with other members agreeing a while ago.","",""
"693277954519728138","Lapsus#4632","2021-12-21","I know costs are a factor. But as an app, my rating for Notion is much higher.","",""
"907631638144499722","Klamt#3962","2021-12-21","I just tested and it looks very similar to Notion, maybe we will have some considerations going forward, but right now I'm ok with the change. One thing I noticed is that there is no mobile app (at least I didn't find one). Although it seems to work properly in the browser, we should make sure that it is really mobile friendly.","",""
"907631638144499722","Klamt#3962","2021-12-21","That's the difference between an opinion of a beginner (me) and an experienced user of a software! 😆  Again, I won't oppose the change because it seems to work properly, but if more experienced users think Notion is better, maybe it's better to stick to it...","",""
"389803426877407232","lucaspon#3865","2021-12-21","I too prefer notion slightly but not enough to pay ~2kusd/mo","",""
"389803426877407232","lucaspon#3865","2021-12-21","also the onboarding to notion is terrible","",""
"389803426877407232","lucaspon#3865","2021-12-21","token-gated access is much better","",""
"693277954519728138","Lapsus#4632","2021-12-21","Yeah, that's true, both things","",""
"693277954519728138","Lapsus#4632","2021-12-21","Just as an app when working with it (onboard appart), notion is way better imo","",""
"693277954519728138","Lapsus#4632","2021-12-21","We'll need to trade off in one sense or the other","",""
"389803426877407232","lucaspon#3865","2021-12-21","yep. the Ctrl+P shortcut is super important for me to find things quickly in both apps","",""
"389803426877407232","lucaspon#3865","2021-12-21","shuffling through the UI isn't too enjoyable","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-12-21","Notion in that sense, once you are set up, is a real pleasure","",""
"693277954519728138","Lapsus#4632","2021-12-21","Does clarity have night mode?","",""
"389803426877407232","lucaspon#3865","2021-12-21","don't think so","",""
"693277954519728138","Lapsus#4632","2021-12-21","Uf, that's super important to me. It signals they are early stage / half baked.","",""
"809382179468476456","mdr#8647","2021-12-21","Like that Clarity is web3-like connect wallet. Also practical (don't know how it registers if someone is a member - but would be cool if it registers that you have 500+ tokens). I think it's a bit simpler and more plain looking, which I like too. Notion has a lot of possibilities but find it also a bit overloaded. But don't like there's no night mode (since I do most RAW stuff in the evening) & I actually work a lot on my iPhone, and on the road a lot, so no mobile app is somewhat inconvenient (but I can do it - probably since you need to connect your wallet have to use MM mobile app for it, which is kind of clunky - but works).","",""
"693277954519728138","Lapsus#4632","2021-12-21","An option to cut costs is to montor close users that dont even open it during the month. Could we try to strike a special deal with the Notion team for pricing, otherwise?","",""
"779103899637514290","quimp#3833","2021-12-21","I'm writing them, will report when they reply!","","👌 (1)"
"779103899637514290","quimp#3833","2021-12-21","They already have a startup program. But we need something different","","💯 (1)"
"693277954519728138","Lapsus#4632","2021-12-21","I think its in their best interest","",""
"389803426877407232","lucaspon#3865","2021-12-21","it checks for 500+","","💯 (3)"
"693277954519728138","Lapsus#4632","2021-12-21","Specially as we can bring in several daos and more in the future","",""
"693277954519728138","Lapsus#4632","2021-12-21","That part is awesome","","💯 (2)"
"821010336026329088","Let’s Not Know Us#1036","2021-12-21","Will try it out soon thanks","",""
"389803426877407232","lucaspon#3865","2021-12-22","they have a mobile/desktop app in the works","","👍 (1)"
"809382179468476456","mdr#8647","2021-12-22","looked at it again just now - I think I like it.","",""
"389803426877407232","lucaspon#3865","2021-12-22","we should make this switch asap I think; notion is a bit better but clarity is improving by the day and is $1800/month cheaper.","",""
"389803426877407232","lucaspon#3865","2021-12-22","if RAW was a company and was mine, I wouldn't pay for it","",""
"693277954519728138","Lapsus#4632","2021-12-22","But do we have a sense of how much will it be in Clarity as they roll out monetization? 'Specific price for daos' could mean anything in a month or two.","",""
"389803426877407232","lucaspon#3865","2021-12-22","good question, will ask the dude","","👌 (2)"
"693277954519728138","Lapsus#4632","2021-12-22","Awesome, Lucas. Thanks!","",""
"389803426877407232","lucaspon#3865","2021-12-22","*""yeah this is definitely an important question. thanks for asking.

we are still ironing it out, and working with customers (like you) to do it.

the main issue we’ve heard with typical saas pricing is that it is unfair to daos who have a more fluid structure. per person per month just doesnt work.

the other issue is that you want people to have access to notes and/or the wiki but it would be too much to bill for all of those folks.

so the idea we have is to charge per user per day that they are active. and only charge for users who participate in the core project management functionality. bc they are the ones who are actually doing the work for the dao. this would include the core team, and also any part-time contributors who interact with projects or bounties.""*","",""
"389803426877407232","lucaspon#3865","2021-12-22","sounds interesting to me, they're also open for suggestions at this poitn","",""
"389803426877407232","lucaspon#3865","2021-12-22","point*","",""
"693277954519728138","Lapsus#4632","2021-12-22","It is. Very close to what I was thinking we could ask Notion in negotiating with them.","",""
"389803426877407232","lucaspon#3865","2021-12-22","don't think Notion is willing to negotiate, they're extremely rich already","",""
"693277954519728138","Lapsus#4632","2021-12-22","Haha","",""
"693277954519728138","Lapsus#4632","2021-12-22","Lets see if they reply to the email @quimp sent to them.","",""
"389803426877407232","lucaspon#3865","2021-12-22","the most we're getting is a $500 discount","",""
"389803426877407232","lucaspon#3865","2021-12-22","to charge us differently it would prob need developer effort","",""
"693277954519728138","Lapsus#4632","2021-12-22","So 1500 a month with the users we have now?","",""
"389803426877407232","lucaspon#3865","2021-12-22","no, we're already at ~1800","",""
"693277954519728138","Lapsus#4632","2021-12-22","Oh, with the discount","",""
"693277954519728138","Lapsus#4632","2021-12-22","I see","",""
"389803426877407232","lucaspon#3865","2021-12-22","the discount wouldn't be monthly, btw","",""
"389803426877407232","lucaspon#3865","2021-12-22","it would be a one-time","",""
"693277954519728138","Lapsus#4632","2021-12-22","Oh, oh; not much relevant then","",""
"693277954519728138","Lapsus#4632","2021-12-22","The tricky thing about Clarity in that regard is that this message is still totally opaque vs actual amounts…","",""
"693277954519728138","Lapsus#4632","2021-12-22","Can we ask for a possible estimate with rough numbers of core members, etc","",""
"693277954519728138","Lapsus#4632","2021-12-22","A couple scenarios?","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-22","Hey having trouble logging into the notion","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-22","Can someone help?","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-22","Not sure how to join the workspace","",""
"779103899637514290","quimp#3833","2021-12-22","No answer from Notion yet. I opened the door wide, not just for a discount. But you're right it would require rearchitecting the product, which even if they do want to go there, would take time to implement.","",""
"389803426877407232","lucaspon#3865","2021-12-22","Clarity has a lot less leverage than Notion, I don't see why they'd choose pricing that is bad for web3 since it's their saving grace","",""
"389803426877407232","lucaspon#3865","2021-12-22","join our clarity workspace: https://app.clarity.so/invite-link/jLcr9FgGbT","",""
"693277954519728138","Lapsus#4632","2021-12-22","Yeah, no idea, just mindful that we have no real specific data point to compare, unfortunately","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-22","Woops","",""
"907631638144499722","Klamt#3962","2021-12-22","If we start to build everything on Clarity and decide to switch back to Notion afterwards, it would require a lot of work? If the answer is no, I suggest we go for Clarity and if we start to have problems down the roas we go back to Notion.","",""
"389803426877407232","lucaspon#3865","2021-12-22","prob just a few hours of copy-pasting","",""
"907631638144499722","Klamt#3962","2021-12-22","Then I would go for Clarity, at least for now…","",""
"710331213549797416","Seth 🔲 ²#8330","2021-12-22","Loving clarity","",""
"809382179468476456","mdr#8647","2021-12-22","Clarity 👍  - but we'd have to be mindful what they will cost as they roll out monetization.","",""
"746551601296179231","DT | Luiz#4149","2021-12-22","I really love Clarity as well","",""
"693277954519728138","Lapsus#4632","2021-12-22","Ask them for a Night Mode, @lucaspon ; that's our first feature request, you know I really need that one : D","","🌃 (4)"
"693277954519728138","Lapsus#4632","2021-12-22","And Misha is backing!","",""
"809382179468476456","mdr#8647","2021-12-23","Brave browser  update on iOS just added a crypto wallet !  So can do Clarity on the road in my fav browser- no more clunky MM.","","🥳 (2),👍 (3)"
"389803426877407232","lucaspon#3865","2021-12-23","awesome! big fan of Brave as well 🙂","",""
"389803426877407232","lucaspon#3865","2021-12-23","okay 😆","","😆 (1)"
"389803426877407232","lucaspon#3865","2021-12-23","btw you don't need people to develop a night mode, there's an extension that turns everything into night mode already","",""
"389803426877407232","lucaspon#3865","2021-12-23","https://chrome.google.com/webstore/detail/dark-reader/eimadpbcbfnmbkopoojfekhnkhdbieeh","",""
"389803426877407232","lucaspon#3865","2021-12-23","this is what it looks like","https://cdn.discordapp.com/attachments/908079682824601670/923577533935534121/unknown.png",""
"389803426877407232","lucaspon#3865","2021-12-23","also theres the Flux app for windows which reddens the screen","",""
"389803426877407232","lucaspon#3865","2021-12-23","and allows you to control brightness too","",""
"389803426877407232","lucaspon#3865","2021-12-23","and an app for windows called ""auto dark mode"" which allows you to program the OS to switch from light to dark mode along with the sunset automatically","",""
"389803426877407232","lucaspon#3865","2021-12-23","it's available on github","",""
"693277954519728138","Lapsus#4632","2021-12-23","Yes; I know; thanks, Lucas! I have F.lux and the night mode in my computer (mac) and other devices, and also have used those browser extensions (including 'force dark mode' measures). Still there are sites that don't quite work well, and native night mode is much better. It should be a fairly easy thing for them to develop, I hope.","",""
"389803426877407232","lucaspon#3865","2021-12-23","*"" we are in the process of standardizing our UI and styles so that we can do this 🙂""*","","🙌 (2)"
"693277954519728138","Lapsus#4632","2021-12-23","Awesome! : )","",""
"693277954519728138","Lapsus#4632","2021-12-23","Btw the best combo for the eyes which I really love is black and red text and f.lux gets you there sometimes, but it's not consistent and it's ofc cunbersome if you need to do anything else appart from textwork. But the combo is delightful for me.","",""
"235502625754185728","Samovarul#6470","2021-12-23","+1, I'm crying right now :))","","😬 (1),💯 (1)"
"895344114663575582","Arod#0001","2021-12-23","It can take years 😅 it's easy to use the Chrome extension","",""
"693277954519728138","Lapsus#4632","2021-12-23","Yes, that one mentioned by Lucas is very good. Curiously I am unable to sign in via wallet atm, it gives an 'outage' error.","",""
"789668255324831746","jeffersuhn#5291","2021-12-24","Ran into the same issue trying to sign votes with a ledger","","😬 (1)"
"389803426877407232","lucaspon#3865","2021-12-24","@everyone Liquidity is now available for our $RAW token in Uniswap as per the pre-approved liquidity pool proposal! Happy holidays 🥳","","💚 (21),🔥 (21),🚀 (17),💯 (6),catJAM (1)"
"819708932876140575","shanelavalette#2830","2021-12-24","Woo!","",""
"507584185179963399","Dimitri#6716","2021-12-24","Incredible job to everyone involved in setting this up. Yall are  champions!","",""
"730865570710552668","AquaJ0y#8996","2021-12-24","Yay for liquidity! Happy holidays!","",""
"819708932876140575","shanelavalette#2830","2021-12-24","Should add link to #👋│start-here  and #❗│announcements and pin in #🤝│otc ?","",""
"389803426877407232","lucaspon#3865","2021-12-24","yep","",""
"819708932876140575","shanelavalette#2830","2021-12-24","https://info.uniswap.org/#/tokens/0xb41f289d699c5e79a51cb29595c203cfae85f32a","",""
"819708932876140575","shanelavalette#2830","2021-12-24","🔥","",""
"693277954519728138","Lapsus#4632","2021-12-24","Congrats, team! Huge step!","","catJAM (1)"
"820715430683082835","omarzrobles#9845","2021-12-24","Woohoo","",""
"477518268995862528","ednz.eth#4780","2021-12-24","Great progress guys! Maybe we can request the RAW token to be added to Delta Portfolio Manager? I’m sure many of us use it to track their portfolios.","",""
"827362797792788520","hddamico#7928","2021-12-24","fantastic @glory @lucaspon 🦖","","fplogoglitched (4)"
"821010336026329088","Let’s Not Know Us#1036","2021-12-24","Thanks! 📸 💯","",""
"809382179468476456","mdr#8647","2021-12-24","fantastic 🦌","",""
"477518268995862528","ednz.eth#4780","2021-12-24","https://delta.canny.io/coin-requests","",""
"419935721936125952","MesutNFT#9591","2021-12-24","Congrats and thanks for all the efforts; this is great news","",""
"868620933315837952","MichaMandelberg#1138","2021-12-24","Wow. Fantastic. Just seen it in my wallet. Thanks for all the work and effort! So great to be a part of this. :coolcat:","",""
"789668255324831746","jeffersuhn#5291","2021-12-24","Is there a way to stake $RAW in that LP?","",""
"693277954519728138","Lapsus#4632","2021-12-24","You mean to provide additional liquidity to it?","",""
"789668255324831746","jeffersuhn#5291","2021-12-24","Yes, sorry","",""
"693277954519728138","Lapsus#4632","2021-12-24","There is the button:","https://cdn.discordapp.com/attachments/908079682824601670/923993233443401748/image0.jpg","👍 (1)"
"704460941772849302","cooper#6009","2021-12-24","https://www.dextools.io/app/ether/pair-explorer/0xcde473286561d9b876bead3ac7cc38040f738d3f","",""
"704460941772849302","cooper#6009","2021-12-24","Would love to learn more about visor and their role of actively creating LP ranges. Not an easy thing to do..! very cool there's a service that does this. Sorry i haven't been around much the past two weeks.","",""
"704460941772849302","cooper#6009","2021-12-24",":catJAM:","",""
"809382179468476456","mdr#8647","2021-12-24","Is this interesting? https://club.mirror.xyz/x-JRyo05vi82JJEvrp1fARjj5Sg6v6yJkauMfIKbqLg","",""
"904409866041438289","jonlowenstein#3077","2021-12-24","Fantastic!!!!","",""
